,明细_所属分类,填表人,图片,流水号,文件,审批状态,数据日期,明细_项目,oid,取数日期,TemplateCodeId,明细_数量,明细_所属项目,明细_备注,完成时间,班次,标题,申请日期,TemplateId,明细_计量单位
72,直接材料,柳新,,KPKYT（DJCQ2）CJSCRBB-20240603-001,,结束,2024-06-02 06:00:00,7期硫酸亚铁消耗,664aef5ce4b014e238bb1449,2024-06-02,eaff4b821df645d4a1bbd0ce826be9fb,0.0,硫酸亚铁,,,白班,凯鹏矿业铜（电解萃取2）车间生产日报表,2024-06-03 01:34:11,6654500626abb50001c5f993,KG
73,直接材料,柳新,,KPKYT（DJCQ2）CJSCRBB-20240603-001,,结束,2024-06-02 06:00:00,7期萃取剂消耗,664aef5ce4b014e238bb1449,2024-06-02,eaff4b821df645d4a1bbd0ce826be9fb,0.0,萃取剂,,,白班,凯鹏矿业铜（电解萃取2）车间生产日报表,2024-06-03 01:34:11,6654500626abb50001c5f993,KG
74,直接材料,柳新,,KPKYT（DJCQ2）CJSCRBB-20240603-001,,结束,2024-06-02 06:00:00,7期酪蛋白消耗,664aef5ce4b014e238bb1449,2024-06-02,eaff4b821df645d4a1bbd0ce826be9fb,0.0,暂无分类,,,白班,凯鹏矿业铜（电解萃取2）车间生产日报表,2024-06-03 01:34:11,6654500626abb50001c5f993,KG
75,直接材料,柳新,,KPKYT（DJCQ2）CJSCRBB-20240603-001,,结束,2024-06-02 06:00:00,7期煤油消耗,664aef5ce4b014e238bb1449,2024-06-02,eaff4b821df645d4a1bbd0ce826be9fb,0.0,煤油,,,白班,凯鹏矿业铜（电解萃取2）车间生产日报表,2024-06-03 01:34:11,6654500626abb50001c5f993,升
76,直接材料,柳新,,KPKYT（DJCQ2）CJSCRBB-20240603-001,,结束,2024-06-02 06:00:00,五期电解铜生产入库,664aef5ce4b014e238bb1449,2024-06-02,eaff4b821df645d4a1bbd0ce826be9fb,101.567,产量,,,白班,凯鹏矿业铜（电解萃取2）车间生产日报表,2024-06-03 01:34:11,6654500626abb50001c5f993,吨
77,直接材料,柳新,,KPKYT（DJCQ2）CJSCRBB-20240603-001,,结束,2024-06-02 06:00:00,五期电解铜生产入库,664aef5ce4b014e238bb1449,2024-06-02,eaff4b821df645d4a1bbd0ce826be9fb,16.0,暂无分类,,,白班,凯鹏矿业铜（电解萃取2）车间生产日报表,2024-06-03 01:34:11,6654500626abb50001c5f993,槽
78,直接材料,柳新,,KPKYT（DJCQ2）CJSCRBB-20240603-001,,结束,2024-06-02 06:00:00,7期硫酸消耗,664aef5ce4b014e238bb1449,2024-06-02,eaff4b821df645d4a1bbd0ce826be9fb,45.0,萃取硫酸,,,白班,凯鹏矿业铜（电解萃取2）车间生产日报表,2024-06-03 01:34:11,6654500626abb50001c5f993,立方米
79,直接材料,柳新,,KPKYT（DJCQ2）CJSCRBB-20240603-001,,结束,2024-06-02 06:00:00,七期萃取萃取量,664aef5ce4b014e238bb1449,2024-06-02,eaff4b821df645d4a1bbd0ce826be9fb,4820.0,暂无分类,,,白班,凯鹏矿业铜（电解萃取2）车间生产日报表,2024-06-03 01:34:11,6654500626abb50001c5f993,立方米
80,直接材料,丁文杰,,KPKYT（DJCQ2）CJSCRBB-20240603-002,,结束,2024-06-02 06:00:00,4-5期瓜尔胶消耗,664aef5ce4b014e238bb144d,2024-06-02,eaff4b821df645d4a1bbd0ce826be9fb,12.0,瓜尔胶,,,夜班,凯鹏矿业铜（电解萃取2）车间生产日报表,2024-06-03 04:37:36,6654500626abb50001c5f993,KG
81,直接材料,丁文杰,,KPKYT（DJCQ2）CJSCRBB-20240603-002,,结束,2024-06-02 06:00:00,7期硫脲消耗,664aef5ce4b014e238bb144d,2024-06-02,eaff4b821df645d4a1bbd0ce826be9fb,0.0,暂无分类,,,夜班,凯鹏矿业铜（电解萃取2）车间生产日报表,2024-06-03 04:37:36,6654500626abb50001c5f993,KG
82,直接材料,丁文杰,,KPKYT（DJCQ2）CJSCRBB-20240603-002,,结束,2024-06-02 06:00:00,7期硫酸亚铁消耗,664aef5ce4b014e238bb144d,2024-06-02,eaff4b821df645d4a1bbd0ce826be9fb,0.0,硫酸亚铁,,,夜班,凯鹏矿业铜（电解萃取2）车间生产日报表,2024-06-03 04:37:36,6654500626abb50001c5f993,KG
83,直接材料,丁文杰,,KPKYT（DJCQ2）CJSCRBB-20240603-002,,结束,2024-06-02 06:00:00,7期萃取剂消耗,664aef5ce4b014e238bb144d,2024-06-02,eaff4b821df645d4a1bbd0ce826be9fb,0.0,萃取剂,,,夜班,凯鹏矿业铜（电解萃取2）车间生产日报表,2024-06-03 04:37:36,6654500626abb50001c5f993,KG
84,直接材料,丁文杰,,KPKYT（DJCQ2）CJSCRBB-20240603-002,,结束,2024-06-02 06:00:00,7期酪蛋白消耗,664aef5ce4b014e238bb144d,2024-06-02,eaff4b821df645d4a1bbd0ce826be9fb,0.0,暂无分类,,,夜班,凯鹏矿业铜（电解萃取2）车间生产日报表,2024-06-03 04:37:36,6654500626abb50001c5f993,KG
85,直接材料,丁文杰,,KPKYT（DJCQ2）CJSCRBB-20240603-002,,结束,2024-06-02 06:00:00,7期煤油消耗,664aef5ce4b014e238bb144d,2024-06-02,eaff4b821df645d4a1bbd0ce826be9fb,0.0,煤油,,,夜班,凯鹏矿业铜（电解萃取2）车间生产日报表,2024-06-03 04:37:36,6654500626abb50001c5f993,升
86,直接材料,丁文杰,,KPKYT（DJCQ2）CJSCRBB-20240603-002,,结束,2024-06-02 06:00:00,五期电解铜生产入库,664aef5ce4b014e238bb144d,2024-06-02,eaff4b821df645d4a1bbd0ce826be9fb,0.0,产量,,,夜班,凯鹏矿业铜（电解萃取2）车间生产日报表,2024-06-03 04:37:36,6654500626abb50001c5f993,吨
87,直接材料,丁文杰,,KPKYT（DJCQ2）CJSCRBB-20240603-002,,结束,2024-06-02 06:00:00,四期电解铜生产入库,664aef5ce4b014e238bb144d,2024-06-02,eaff4b821df645d4a1bbd0ce826be9fb,0.0,产量,,,夜班,凯鹏矿业铜（电解萃取2）车间生产日报表,2024-06-03 04:37:36,6654500626abb50001c5f993,吨
88,直接材料,丁文杰,,KPKYT（DJCQ2）CJSCRBB-20240603-002,,结束,2024-06-02 06:00:00,五期电解铜生产入库,664aef5ce4b014e238bb144d,2024-06-02,eaff4b821df645d4a1bbd0ce826be9fb,0.0,暂无分类,,,夜班,凯鹏矿业铜（电解萃取2）车间生产日报表,2024-06-03 04:37:36,6654500626abb50001c5f993,槽
89,直接材料,丁文杰,,KPKYT（DJCQ2）CJSCRBB-20240603-002,,结束,2024-06-02 06:00:00,四期电解铜生产入库,664aef5ce4b014e238bb144d,2024-06-02,eaff4b821df645d4a1bbd0ce826be9fb,0.0,暂无分类,,,夜班,凯鹏矿业铜（电解萃取2）车间生产日报表,2024-06-03 04:37:36,6654500626abb50001c5f993,槽
90,直接材料,丁文杰,,KPKYT（DJCQ2）CJSCRBB-20240603-002,,结束,2024-06-02 06:00:00,7期硫酸消耗,664aef5ce4b014e238bb144d,2024-06-02,eaff4b821df645d4a1bbd0ce826be9fb,0.0,萃取硫酸,,,夜班,凯鹏矿业铜（电解萃取2）车间生产日报表,2024-06-03 04:37:36,6654500626abb50001c5f993,立方米
91,直接材料,丁文杰,,KPKYT（DJCQ2）CJSCRBB-20240603-002,,结束,2024-06-02 06:00:00,七期萃取萃取量,664aef5ce4b014e238bb144d,2024-06-02,eaff4b821df645d4a1bbd0ce826be9fb,9386.0,暂无分类,,,夜班,凯鹏矿业铜（电解萃取2）车间生产日报表,2024-06-03 04:37:36,6654500626abb50001c5f993,立方米
92,直接材料,柳新,,KPKYT（DJCQ2）CJSCRBB-20240604-001,,结束,2024-06-03 06:00:00,4-5期瓜尔胶消耗,664aef5ce4b014e238bb1449,2024-06-03,eaff4b821df645d4a1bbd0ce826be9fb,12.0,瓜尔胶,,,白班,凯鹏矿业铜（电解萃取2）车间生产日报表,2024-06-04 00:41:14,6654500626abb50001c5f993,KG
93,直接材料,柳新,,KPKYT（DJCQ2）CJSCRBB-20240604-001,,结束,2024-06-03 06:00:00,7期硫脲消耗,664aef5ce4b014e238bb1449,2024-06-03,eaff4b821df645d4a1bbd0ce826be9fb,0.0,暂无分类,,,白班,凯鹏矿业铜（电解萃取2）车间生产日报表,2024-06-04 00:41:14,6654500626abb50001c5f993,KG
94,直接材料,柳新,,KPKYT（DJCQ2）CJSCRBB-20240604-001,,结束,2024-06-03 06:00:00,7期硫酸亚铁消耗,664aef5ce4b014e238bb1449,2024-06-03,eaff4b821df645d4a1bbd0ce826be9fb,0.0,硫酸亚铁,,,白班,凯鹏矿业铜（电解萃取2）车间生产日报表,2024-06-04 00:41:14,6654500626abb50001c5f993,KG
95,直接材料,柳新,,KPKYT（DJCQ2）CJSCRBB-20240604-001,,结束,2024-06-03 06:00:00,7期萃取剂消耗,664aef5ce4b014e238bb1449,2024-06-03,eaff4b821df645d4a1bbd0ce826be9fb,2850.0,萃取剂,,,白班,凯鹏矿业铜（电解萃取2）车间生产日报表,2024-06-04 00:41:14,6654500626abb50001c5f993,KG
96,直接材料,柳新,,KPKYT（DJCQ2）CJSCRBB-20240604-001,,结束,2024-06-03 06:00:00,7期酪蛋白消耗,664aef5ce4b014e238bb1449,2024-06-03,eaff4b821df645d4a1bbd0ce826be9fb,0.0,暂无分类,,,白班,凯鹏矿业铜（电解萃取2）车间生产日报表,2024-06-04 00:41:14,6654500626abb50001c5f993,KG
97,直接材料,柳新,,KPKYT（DJCQ2）CJSCRBB-20240604-001,,结束,2024-06-03 06:00:00,7期煤油消耗,664aef5ce4b014e238bb1449,2024-06-03,eaff4b821df645d4a1bbd0ce826be9fb,80000.0,煤油,,,白班,凯鹏矿业铜（电解萃取2）车间生产日报表,2024-06-04 00:41:14,6654500626abb50001c5f993,升
98,直接材料,柳新,,KPKYT（DJCQ2）CJSCRBB-20240604-001,,结束,2024-06-03 06:00:00,五期电解铜生产入库,664aef5ce4b014e238bb1449,2024-06-03,eaff4b821df645d4a1bbd0ce826be9fb,103.424,产量,,,白班,凯鹏矿业铜（电解萃取2）车间生产日报表,2024-06-04 00:41:14,6654500626abb50001c5f993,吨
99,直接材料,柳新,,KPKYT（DJCQ2）CJSCRBB-20240604-001,,结束,2024-06-03 06:00:00,五期电解铜生产入库,664aef5ce4b014e238bb1449,2024-06-03,eaff4b821df645d4a1bbd0ce826be9fb,16.0,暂无分类,,,白班,凯鹏矿业铜（电解萃取2）车间生产日报表,2024-06-04 00:41:14,6654500626abb50001c5f993,槽
100,直接材料,柳新,,KPKYT（DJCQ2）CJSCRBB-20240604-001,,结束,2024-06-03 06:00:00,7期硫酸消耗,664aef5ce4b014e238bb1449,2024-06-03,eaff4b821df645d4a1bbd0ce826be9fb,0.0,萃取硫酸,,,白班,凯鹏矿业铜（电解萃取2）车间生产日报表,2024-06-04 00:41:14,6654500626abb50001c5f993,立方米
101,直接材料,柳新,,KPKYT（DJCQ2）CJSCRBB-20240604-001,,结束,2024-06-03 06:00:00,七期萃取萃取量,664aef5ce4b014e238bb1449,2024-06-03,eaff4b821df645d4a1bbd0ce826be9fb,7600.0,暂无分类,,,白班,凯鹏矿业铜（电解萃取2）车间生产日报表,2024-06-04 00:41:14,6654500626abb50001c5f993,立方米
102,直接材料,丁文杰,,KPKYT（DJCQ2）CJSCRBB-20240604-002,,结束,2024-06-03 06:00:00,4-5期瓜尔胶消耗,664aef5ce4b014e238bb144d,2024-06-03,eaff4b821df645d4a1bbd0ce826be9fb,12.0,瓜尔胶,,,夜班,凯鹏矿业铜（电解萃取2）车间生产日报表,2024-06-04 04:27:50,6654500626abb50001c5f993,KG
103,直接材料,丁文杰,,KPKYT（DJCQ2）CJSCRBB-20240604-002,,结束,2024-06-03 06:00:00,7期硫脲消耗,664aef5ce4b014e238bb144d,2024-06-03,eaff4b821df645d4a1bbd0ce826be9fb,0.0,暂无分类,,,夜班,凯鹏矿业铜（电解萃取2）车间生产日报表,2024-06-04 04:27:50,6654500626abb50001c5f993,KG
104,直接材料,丁文杰,,KPKYT（DJCQ2）CJSCRBB-20240604-002,,结束,2024-06-03 06:00:00,7期硫酸亚铁消耗,664aef5ce4b014e238bb144d,2024-06-03,eaff4b821df645d4a1bbd0ce826be9fb,0.0,硫酸亚铁,,,夜班,凯鹏矿业铜（电解萃取2）车间生产日报表,2024-06-04 04:27:50,6654500626abb50001c5f993,KG
105,直接材料,丁文杰,,KPKYT（DJCQ2）CJSCRBB-20240604-002,,结束,2024-06-03 06:00:00,7期萃取剂消耗,664aef5ce4b014e238bb144d,2024-06-03,eaff4b821df645d4a1bbd0ce826be9fb,0.0,萃取剂,,,夜班,凯鹏矿业铜（电解萃取2）车间生产日报表,2024-06-04 04:27:50,6654500626abb50001c5f993,KG
106,直接材料,丁文杰,,KPKYT（DJCQ2）CJSCRBB-20240604-002,,结束,2024-06-03 06:00:00,7期酪蛋白消耗,664aef5ce4b014e238bb144d,2024-06-03,eaff4b821df645d4a1bbd0ce826be9fb,0.0,暂无分类,,,夜班,凯鹏矿业铜（电解萃取2）车间生产日报表,2024-06-04 04:27:50,6654500626abb50001c5f993,KG
107,直接材料,丁文杰,,KPKYT（DJCQ2）CJSCRBB-20240604-002,,结束,2024-06-03 06:00:00,7期煤油消耗,664aef5ce4b014e238bb144d,2024-06-03,eaff4b821df645d4a1bbd0ce826be9fb,0.0,煤油,,,夜班,凯鹏矿业铜（电解萃取2）车间生产日报表,2024-06-04 04:27:50,6654500626abb50001c5f993,升
108,直接材料,丁文杰,,KPKYT（DJCQ2）CJSCRBB-20240604-002,,结束,2024-06-03 06:00:00,五期电解铜生产入库,664aef5ce4b014e238bb144d,2024-06-03,eaff4b821df645d4a1bbd0ce826be9fb,0.0,产量,,,夜班,凯鹏矿业铜（电解萃取2）车间生产日报表,2024-06-04 04:27:50,6654500626abb50001c5f993,吨
109,直接材料,丁文杰,,KPKYT（DJCQ2）CJSCRBB-20240604-002,,结束,2024-06-03 06:00:00,四期电解铜生产入库,664aef5ce4b014e238bb144d,2024-06-03,eaff4b821df645d4a1bbd0ce826be9fb,0.0,产量,,,夜班,凯鹏矿业铜（电解萃取2）车间生产日报表,2024-06-04 04:27:50,6654500626abb50001c5f993,吨
110,直接材料,丁文杰,,KPKYT（DJCQ2）CJSCRBB-20240604-002,,结束,2024-06-03 06:00:00,五期电解铜生产入库,664aef5ce4b014e238bb144d,2024-06-03,eaff4b821df645d4a1bbd0ce826be9fb,0.0,暂无分类,,,夜班,凯鹏矿业铜（电解萃取2）车间生产日报表,2024-06-04 04:27:50,6654500626abb50001c5f993,槽
111,直接材料,丁文杰,,KPKYT（DJCQ2）CJSCRBB-20240604-002,,结束,2024-06-03 06:00:00,四期电解铜生产入库,664aef5ce4b014e238bb144d,2024-06-03,eaff4b821df645d4a1bbd0ce826be9fb,0.0,暂无分类,,,夜班,凯鹏矿业铜（电解萃取2）车间生产日报表,2024-06-04 04:27:50,6654500626abb50001c5f993,槽
112,直接材料,丁文杰,,KPKYT（DJCQ2）CJSCRBB-20240604-002,,结束,2024-06-03 06:00:00,7期硫酸消耗,664aef5ce4b014e238bb144d,2024-06-03,eaff4b821df645d4a1bbd0ce826be9fb,0.0,萃取硫酸,,,夜班,凯鹏矿业铜（电解萃取2）车间生产日报表,2024-06-04 04:27:50,6654500626abb50001c5f993,立方米
113,直接材料,丁文杰,,KPKYT（DJCQ2）CJSCRBB-20240604-002,,结束,2024-06-03 06:00:00,七期萃取萃取量,664aef5ce4b014e238bb144d,2024-06-03,eaff4b821df645d4a1bbd0ce826be9fb,9099.0,暂无分类,,,夜班,凯鹏矿业铜（电解萃取2）车间生产日报表,2024-06-04 04:27:50,6654500626abb50001c5f993,立方米
114,直接材料,柳新,,KPKYT（DJCQ2）CJSCRBB-20240605-001,,结束,2024-06-04 06:00:00,4-5期瓜尔胶消耗,664aef5ce4b014e238bb1449,2024-06-04,eaff4b821df645d4a1bbd0ce826be9fb,12.0,瓜尔胶,,,白班,凯鹏矿业铜（电解萃取2）车间生产日报表,2024-06-05 01:24:00,6654500626abb50001c5f993,KG
115,直接材料,柳新,,KPKYT（DJCQ2）CJSCRBB-20240605-001,,结束,2024-06-04 06:00:00,7期硫脲消耗,664aef5ce4b014e238bb1449,2024-06-04,eaff4b821df645d4a1bbd0ce826be9fb,0.0,暂无分类,,,白班,凯鹏矿业铜（电解萃取2）车间生产日报表,2024-06-05 01:24:00,6654500626abb50001c5f993,KG
116,直接材料,柳新,,KPKYT（DJCQ2）CJSCRBB-20240605-001,,结束,2024-06-04 06:00:00,7期硫酸亚铁消耗,664aef5ce4b014e238bb1449,2024-06-04,eaff4b821df645d4a1bbd0ce826be9fb,0.0,硫酸亚铁,,,白班,凯鹏矿业铜（电解萃取2）车间生产日报表,2024-06-05 01:24:00,6654500626abb50001c5f993,KG
117,直接材料,柳新,,KPKYT（DJCQ2）CJSCRBB-20240605-001,,结束,2024-06-04 06:00:00,7期萃取剂消耗,664aef5ce4b014e238bb1449,2024-06-04,eaff4b821df645d4a1bbd0ce826be9fb,0.0,萃取剂,,,白班,凯鹏矿业铜（电解萃取2）车间生产日报表,2024-06-05 01:24:00,6654500626abb50001c5f993,KG
118,直接材料,柳新,,KPKYT（DJCQ2）CJSCRBB-20240605-001,,结束,2024-06-04 06:00:00,7期酪蛋白消耗,664aef5ce4b014e238bb1449,2024-06-04,eaff4b821df645d4a1bbd0ce826be9fb,0.0,暂无分类,,,白班,凯鹏矿业铜（电解萃取2）车间生产日报表,2024-06-05 01:24:00,6654500626abb50001c5f993,KG
119,直接材料,柳新,,KPKYT（DJCQ2）CJSCRBB-20240605-001,,结束,2024-06-04 06:00:00,7期煤油消耗,664aef5ce4b014e238bb1449,2024-06-04,eaff4b821df645d4a1bbd0ce826be9fb,0.0,煤油,,,白班,凯鹏矿业铜（电解萃取2）车间生产日报表,2024-06-05 01:24:00,6654500626abb50001c5f993,升
120,直接材料,柳新,,KPKYT（DJCQ2）CJSCRBB-20240605-001,,结束,2024-06-04 06:00:00,五期电解铜生产入库,664aef5ce4b014e238bb1449,2024-06-04,eaff4b821df645d4a1bbd0ce826be9fb,120.205,产量,,,白班,凯鹏矿业铜（电解萃取2）车间生产日报表,2024-06-05 01:24:00,6654500626abb50001c5f993,吨
121,直接材料,柳新,,KPKYT（DJCQ2）CJSCRBB-20240605-001,,结束,2024-06-04 06:00:00,五期电解铜生产入库,664aef5ce4b014e238bb1449,2024-06-04,eaff4b821df645d4a1bbd0ce826be9fb,18.0,暂无分类,,,白班,凯鹏矿业铜（电解萃取2）车间生产日报表,2024-06-05 01:24:00,6654500626abb50001c5f993,槽
122,直接材料,柳新,,KPKYT（DJCQ2）CJSCRBB-20240605-001,,结束,2024-06-04 06:00:00,7期硫酸消耗,664aef5ce4b014e238bb1449,2024-06-04,eaff4b821df645d4a1bbd0ce826be9fb,21.0,萃取硫酸,,,白班,凯鹏矿业铜（电解萃取2）车间生产日报表,2024-06-05 01:24:00,6654500626abb50001c5f993,立方米
123,直接材料,柳新,,KPKYT（DJCQ2）CJSCRBB-20240605-001,,结束,2024-06-04 06:00:00,七期萃取萃取量,664aef5ce4b014e238bb1449,2024-06-04,eaff4b821df645d4a1bbd0ce826be9fb,9490.0,暂无分类,,,白班,凯鹏矿业铜（电解萃取2）车间生产日报表,2024-06-05 01:24:00,6654500626abb50001c5f993,立方米
124,直接材料,丁文杰,,KPKYT（DJCQ2）CJSCRBB-20240605-002,,结束,2024-06-04 06:00:00,4-5期瓜尔胶消耗,664aef5ce4b014e238bb144d,2024-06-04,eaff4b821df645d4a1bbd0ce826be9fb,12.0,瓜尔胶,,,夜班,凯鹏矿业铜（电解萃取2）车间生产日报表,2024-06-05 04:24:50,6654500626abb50001c5f993,KG
125,直接材料,丁文杰,,KPKYT（DJCQ2）CJSCRBB-20240605-002,,结束,2024-06-04 06:00:00,7期硫脲消耗,664aef5ce4b014e238bb144d,2024-06-04,eaff4b821df645d4a1bbd0ce826be9fb,0.0,暂无分类,,,夜班,凯鹏矿业铜（电解萃取2）车间生产日报表,2024-06-05 04:24:50,6654500626abb50001c5f993,KG
126,直接材料,丁文杰,,KPKYT（DJCQ2）CJSCRBB-20240605-002,,结束,2024-06-04 06:00:00,7期硫酸亚铁消耗,664aef5ce4b014e238bb144d,2024-06-04,eaff4b821df645d4a1bbd0ce826be9fb,0.0,硫酸亚铁,,,夜班,凯鹏矿业铜（电解萃取2）车间生产日报表,2024-06-05 04:24:50,6654500626abb50001c5f993,KG
127,直接材料,丁文杰,,KPKYT（DJCQ2）CJSCRBB-20240605-002,,结束,2024-06-04 06:00:00,7期萃取剂消耗,664aef5ce4b014e238bb144d,2024-06-04,eaff4b821df645d4a1bbd0ce826be9fb,0.0,萃取剂,,,夜班,凯鹏矿业铜（电解萃取2）车间生产日报表,2024-06-05 04:24:50,6654500626abb50001c5f993,KG
128,直接材料,丁文杰,,KPKYT（DJCQ2）CJSCRBB-20240605-002,,结束,2024-06-04 06:00:00,7期酪蛋白消耗,664aef5ce4b014e238bb144d,2024-06-04,eaff4b821df645d4a1bbd0ce826be9fb,0.0,暂无分类,,,夜班,凯鹏矿业铜（电解萃取2）车间生产日报表,2024-06-05 04:24:50,6654500626abb50001c5f993,KG
129,直接材料,丁文杰,,KPKYT（DJCQ2）CJSCRBB-20240605-002,,结束,2024-06-04 06:00:00,7期煤油消耗,664aef5ce4b014e238bb144d,2024-06-04,eaff4b821df645d4a1bbd0ce826be9fb,0.0,煤油,,,夜班,凯鹏矿业铜（电解萃取2）车间生产日报表,2024-06-05 04:24:50,6654500626abb50001c5f993,升
130,直接材料,丁文杰,,KPKYT（DJCQ2）CJSCRBB-20240605-002,,结束,2024-06-04 06:00:00,五期电解铜生产入库,664aef5ce4b014e238bb144d,2024-06-04,eaff4b821df645d4a1bbd0ce826be9fb,0.0,产量,,,夜班,凯鹏矿业铜（电解萃取2）车间生产日报表,2024-06-05 04:24:50,6654500626abb50001c5f993,吨
131,直接材料,丁文杰,,KPKYT（DJCQ2）CJSCRBB-20240605-002,,结束,2024-06-04 06:00:00,四期电解铜生产入库,664aef5ce4b014e238bb144d,2024-06-04,eaff4b821df645d4a1bbd0ce826be9fb,0.0,产量,,,夜班,凯鹏矿业铜（电解萃取2）车间生产日报表,2024-06-05 04:24:50,6654500626abb50001c5f993,吨
132,直接材料,丁文杰,,KPKYT（DJCQ2）CJSCRBB-20240605-002,,结束,2024-06-04 06:00:00,五期电解铜生产入库,664aef5ce4b014e238bb144d,2024-06-04,eaff4b821df645d4a1bbd0ce826be9fb,0.0,暂无分类,,,夜班,凯鹏矿业铜（电解萃取2）车间生产日报表,2024-06-05 04:24:50,6654500626abb50001c5f993,槽
133,直接材料,丁文杰,,KPKYT（DJCQ2）CJSCRBB-20240605-002,,结束,2024-06-04 06:00:00,四期电解铜生产入库,664aef5ce4b014e238bb144d,2024-06-04,eaff4b821df645d4a1bbd0ce826be9fb,0.0,暂无分类,,,夜班,凯鹏矿业铜（电解萃取2）车间生产日报表,2024-06-05 04:24:50,6654500626abb50001c5f993,槽
134,直接材料,丁文杰,,KPKYT（DJCQ2）CJSCRBB-20240605-002,,结束,2024-06-04 06:00:00,7期硫酸消耗,664aef5ce4b014e238bb144d,2024-06-04,eaff4b821df645d4a1bbd0ce826be9fb,0.0,萃取硫酸,,,夜班,凯鹏矿业铜（电解萃取2）车间生产日报表,2024-06-05 04:24:50,6654500626abb50001c5f993,立方米
135,直接材料,丁文杰,,KPKYT（DJCQ2）CJSCRBB-20240605-002,,结束,2024-06-04 06:00:00,七期萃取萃取量,664aef5ce4b014e238bb144d,2024-06-04,eaff4b821df645d4a1bbd0ce826be9fb,9369.0,暂无分类,,,夜班,凯鹏矿业铜（电解萃取2）车间生产日报表,2024-06-05 04:24:50,6654500626abb50001c5f993,立方米
136,直接材料,柳新,,KPKYT（DJCQ2）CJSCRBB-20240606-001,,结束,2024-06-05 06:00:00,4-5期瓜尔胶消耗,664aef5ce4b014e238bb1449,2024-06-05,eaff4b821df645d4a1bbd0ce826be9fb,12.0,瓜尔胶,,,白班,凯鹏矿业铜（电解萃取2）车间生产日报表,2024-06-06 01:09:02,6654500626abb50001c5f993,KG
137,直接材料,柳新,,KPKYT（DJCQ2）CJSCRBB-20240606-001,,结束,2024-06-05 06:00:00,7期硫脲消耗,664aef5ce4b014e238bb1449,2024-06-05,eaff4b821df645d4a1bbd0ce826be9fb,0.0,暂无分类,,,白班,凯鹏矿业铜（电解萃取2）车间生产日报表,2024-06-06 01:09:02,6654500626abb50001c5f993,KG
138,直接材料,柳新,,KPKYT（DJCQ2）CJSCRBB-20240606-001,,结束,2024-06-05 06:00:00,7期硫酸亚铁消耗,664aef5ce4b014e238bb1449,2024-06-05,eaff4b821df645d4a1bbd0ce826be9fb,0.0,硫酸亚铁,,,白班,凯鹏矿业铜（电解萃取2）车间生产日报表,2024-06-06 01:09:02,6654500626abb50001c5f993,KG
139,直接材料,柳新,,KPKYT（DJCQ2）CJSCRBB-20240606-001,,结束,2024-06-05 06:00:00,7期萃取剂消耗,664aef5ce4b014e238bb1449,2024-06-05,eaff4b821df645d4a1bbd0ce826be9fb,0.0,萃取剂,,,白班,凯鹏矿业铜（电解萃取2）车间生产日报表,2024-06-06 01:09:02,6654500626abb50001c5f993,KG
140,直接材料,柳新,,KPKYT（DJCQ2）CJSCRBB-20240606-001,,结束,2024-06-05 06:00:00,7期酪蛋白消耗,664aef5ce4b014e238bb1449,2024-06-05,eaff4b821df645d4a1bbd0ce826be9fb,0.0,暂无分类,,,白班,凯鹏矿业铜（电解萃取2）车间生产日报表,2024-06-06 01:09:02,6654500626abb50001c5f993,KG
141,直接材料,柳新,,KPKYT（DJCQ2）CJSCRBB-20240606-001,,结束,2024-06-05 06:00:00,7期煤油消耗,664aef5ce4b014e238bb1449,2024-06-05,eaff4b821df645d4a1bbd0ce826be9fb,0.0,煤油,,,白班,凯鹏矿业铜（电解萃取2）车间生产日报表,2024-06-06 01:09:02,6654500626abb50001c5f993,升
142,直接材料,柳新,,KPKYT（DJCQ2）CJSCRBB-20240606-001,,结束,2024-06-05 06:00:00,五期电解铜生产入库,664aef5ce4b014e238bb1449,2024-06-05,eaff4b821df645d4a1bbd0ce826be9fb,122.067,产量,,,白班,凯鹏矿业铜（电解萃取2）车间生产日报表,2024-06-06 01:09:02,6654500626abb50001c5f993,吨
143,直接材料,柳新,,KPKYT（DJCQ2）CJSCRBB-20240606-001,,结束,2024-06-05 06:00:00,五期电解铜生产入库,664aef5ce4b014e238bb1449,2024-06-05,eaff4b821df645d4a1bbd0ce826be9fb,18.0,暂无分类,,,白班,凯鹏矿业铜（电解萃取2）车间生产日报表,2024-06-06 01:09:02,6654500626abb50001c5f993,槽
