,明细_所属分类,填表人,流水号,图片,文件,审批状态,数据日期,所属部门,明细_项目,oid,取数日期,TemplateCodeId,明细_数量,明细_所属项目,明细_备注,完成时间,班次,标题,申请日期,TemplateId,明细_计量单位
70,直接材料,陈佳,KPKYT（MF）CJSCRBB-20240604-001,,,结束,2024-06-03 06:00:00,磨浮压滤工段,3期半自磨钢球消耗,664aef5ce4b014e238bb145a,2024-06-03,2d640fd0b6eb4e2d819cf4119a3d5839,2.0,钢球,∮80,,夜班,凯鹏矿业铜（磨浮）车间生产日报表,2024-06-04 01:20:35,665852eecfa09900015eefbe,吨
71,直接材料,陈佳,KPKYT（MF）CJSCRBB-20240604-001,,,结束,2024-06-03 06:00:00,磨浮压滤工段,铜精矿产量,664aef5ce4b014e238bb145a,2024-06-03,2d640fd0b6eb4e2d819cf4119a3d5839,140.0,铜精矿水份,水分20％,,夜班,凯鹏矿业铜（磨浮）车间生产日报表,2024-06-04 01:20:35,665852eecfa09900015eefbe,吨
72,直接材料,陈佳,KPKYT（MF）CJSCRBB-20240604-001,,,结束,2024-06-03 06:00:00,磨浮压滤工段,3期半自磨用水量,664aef5ce4b014e238bb145a,2024-06-03,2d640fd0b6eb4e2d819cf4119a3d5839,585.0,暂无分类,,,夜班,凯鹏矿业铜（磨浮）车间生产日报表,2024-06-04 01:20:35,665852eecfa09900015eefbe,立方米
73,直接材料,金涛,KPKYT（MF）CJSCRBB-20240604-002,,,结束,2024-06-03 06:00:00,磨浮压滤工段,3期半自磨絮凝剂消耗,664aef5ce4b014e238bb1454,2024-06-03,2d640fd0b6eb4e2d819cf4119a3d5839,225.0,絮凝剂,,,白班,凯鹏矿业铜（磨浮）车间生产日报表,2024-06-04 12:54:50,665852eecfa09900015eefbe,kg
74,直接材料,金涛,KPKYT（MF）CJSCRBB-20240604-002,,,结束,2024-06-03 06:00:00,磨浮压滤工段,3期半自磨2号油消耗,664aef5ce4b014e238bb1454,2024-06-03,2d640fd0b6eb4e2d819cf4119a3d5839,131.4,暂无分类,,,白班,凯鹏矿业铜（磨浮）车间生产日报表,2024-06-04 12:54:50,665852eecfa09900015eefbe,千克
75,直接材料,金涛,KPKYT（MF）CJSCRBB-20240604-002,,,结束,2024-06-03 06:00:00,磨浮压滤工段,3期半自磨乙硫氨酯,664aef5ce4b014e238bb1454,2024-06-03,2d640fd0b6eb4e2d819cf4119a3d5839,28.8,暂无分类,,,白班,凯鹏矿业铜（磨浮）车间生产日报表,2024-06-04 12:54:50,665852eecfa09900015eefbe,千克
76,直接材料,金涛,KPKYT（MF）CJSCRBB-20240604-002,,,结束,2024-06-03 06:00:00,磨浮压滤工段,3期半自磨戊基黄药,664aef5ce4b014e238bb1454,2024-06-03,2d640fd0b6eb4e2d819cf4119a3d5839,594.0,暂无分类,,,白班,凯鹏矿业铜（磨浮）车间生产日报表,2024-06-04 12:54:50,665852eecfa09900015eefbe,千克
77,直接材料,金涛,KPKYT（MF）CJSCRBB-20240604-002,,,结束,2024-06-03 06:00:00,磨浮压滤工段,3期半自磨磨矿量湿重,664aef5ce4b014e238bb1454,2024-06-03,2d640fd0b6eb4e2d819cf4119a3d5839,5300.0,磨浮矿石,水分13.72,,白班,凯鹏矿业铜（磨浮）车间生产日报表,2024-06-04 12:54:50,665852eecfa09900015eefbe,吨
78,直接材料,金涛,KPKYT（MF）CJSCRBB-20240604-002,,,结束,2024-06-03 06:00:00,磨浮压滤工段,3期半自磨衬板消耗,664aef5ce4b014e238bb1454,2024-06-03,2d640fd0b6eb4e2d819cf4119a3d5839,0.0,衬板,0,,白班,凯鹏矿业铜（磨浮）车间生产日报表,2024-06-04 12:54:50,665852eecfa09900015eefbe,吨
79,直接材料,金涛,KPKYT（MF）CJSCRBB-20240604-002,,,结束,2024-06-03 06:00:00,磨浮压滤工段,3期半自磨钢球消耗,664aef5ce4b014e238bb1454,2024-06-03,2d640fd0b6eb4e2d819cf4119a3d5839,2.0,钢球,,,白班,凯鹏矿业铜（磨浮）车间生产日报表,2024-06-04 12:54:50,665852eecfa09900015eefbe,吨
80,直接材料,金涛,KPKYT（MF）CJSCRBB-20240604-002,,,结束,2024-06-03 06:00:00,磨浮压滤工段,铜精矿产量,664aef5ce4b014e238bb1454,2024-06-03,2d640fd0b6eb4e2d819cf4119a3d5839,130.0,铜精矿水份,水分18.54,,白班,凯鹏矿业铜（磨浮）车间生产日报表,2024-06-04 12:54:50,665852eecfa09900015eefbe,吨
81,直接材料,金涛,KPKYT（MF）CJSCRBB-20240604-002,,,结束,2024-06-03 06:00:00,磨浮压滤工段,3期半自磨用水量,664aef5ce4b014e238bb1454,2024-06-03,2d640fd0b6eb4e2d819cf4119a3d5839,1243.0,暂无分类,,,白班,凯鹏矿业铜（磨浮）车间生产日报表,2024-06-04 12:54:50,665852eecfa09900015eefbe,立方米
82,直接材料,陈佳,KPKYT（MF）CJSCRBB-20240605-001,,,结束,2024-06-04 06:00:00,磨浮压滤工段,3期半自磨絮凝剂消耗,664aef5ce4b014e238bb145a,2024-06-04,2d640fd0b6eb4e2d819cf4119a3d5839,180.0,絮凝剂,,,夜班,凯鹏矿业铜（磨浮）车间生产日报表,2024-06-05 01:07:09,665852eecfa09900015eefbe,kg
83,直接材料,陈佳,KPKYT（MF）CJSCRBB-20240605-001,,,结束,2024-06-04 06:00:00,磨浮压滤工段,3期半自磨2号油消耗,664aef5ce4b014e238bb145a,2024-06-04,2d640fd0b6eb4e2d819cf4119a3d5839,129.6,暂无分类,,,夜班,凯鹏矿业铜（磨浮）车间生产日报表,2024-06-05 01:07:09,665852eecfa09900015eefbe,千克
84,直接材料,陈佳,KPKYT（MF）CJSCRBB-20240605-001,,,结束,2024-06-04 06:00:00,磨浮压滤工段,3期半自磨乙硫氨酯,664aef5ce4b014e238bb145a,2024-06-04,2d640fd0b6eb4e2d819cf4119a3d5839,0.0,暂无分类,,,夜班,凯鹏矿业铜（磨浮）车间生产日报表,2024-06-05 01:07:09,665852eecfa09900015eefbe,千克
85,直接材料,陈佳,KPKYT（MF）CJSCRBB-20240605-001,,,结束,2024-06-04 06:00:00,磨浮压滤工段,3期半自磨戊基黄药,664aef5ce4b014e238bb145a,2024-06-04,2d640fd0b6eb4e2d819cf4119a3d5839,594.0,暂无分类,,,夜班,凯鹏矿业铜（磨浮）车间生产日报表,2024-06-05 01:07:09,665852eecfa09900015eefbe,千克
86,直接材料,陈佳,KPKYT（MF）CJSCRBB-20240605-001,,,结束,2024-06-04 06:00:00,磨浮压滤工段,3期半自磨磨矿量湿重,664aef5ce4b014e238bb145a,2024-06-04,2d640fd0b6eb4e2d819cf4119a3d5839,5386.0,磨浮矿石,水分10.3％,,夜班,凯鹏矿业铜（磨浮）车间生产日报表,2024-06-05 01:07:09,665852eecfa09900015eefbe,吨
87,直接材料,陈佳,KPKYT（MF）CJSCRBB-20240605-001,,,结束,2024-06-04 06:00:00,磨浮压滤工段,3期半自磨衬板消耗,664aef5ce4b014e238bb145a,2024-06-04,2d640fd0b6eb4e2d819cf4119a3d5839,0.0,衬板,,,夜班,凯鹏矿业铜（磨浮）车间生产日报表,2024-06-05 01:07:09,665852eecfa09900015eefbe,吨
88,直接材料,陈佳,KPKYT（MF）CJSCRBB-20240605-001,,,结束,2024-06-04 06:00:00,磨浮压滤工段,3期半自磨钢球消耗,664aef5ce4b014e238bb145a,2024-06-04,2d640fd0b6eb4e2d819cf4119a3d5839,4.0,钢球,∮80,,夜班,凯鹏矿业铜（磨浮）车间生产日报表,2024-06-05 01:07:09,665852eecfa09900015eefbe,吨
89,直接材料,陈佳,KPKYT（MF）CJSCRBB-20240605-001,,,结束,2024-06-04 06:00:00,磨浮压滤工段,铜精矿产量,664aef5ce4b014e238bb145a,2024-06-04,2d640fd0b6eb4e2d819cf4119a3d5839,130.0,铜精矿水份,水分18.91％,,夜班,凯鹏矿业铜（磨浮）车间生产日报表,2024-06-05 01:07:09,665852eecfa09900015eefbe,吨
90,直接材料,陈佳,KPKYT（MF）CJSCRBB-20240605-001,,,结束,2024-06-04 06:00:00,磨浮压滤工段,3期半自磨用水量,664aef5ce4b014e238bb145a,2024-06-04,2d640fd0b6eb4e2d819cf4119a3d5839,1199.0,暂无分类,,,夜班,凯鹏矿业铜（磨浮）车间生产日报表,2024-06-05 01:07:09,665852eecfa09900015eefbe,立方米
91,直接材料,金涛,KPKYT（MF）CJSCRBB-20240605-002,,,结束,2024-06-04 06:00:00,磨浮压滤工段,3期半自磨絮凝剂消耗,664aef5ce4b014e238bb1454,2024-06-04,2d640fd0b6eb4e2d819cf4119a3d5839,225.0,絮凝剂,,,白班,凯鹏矿业铜（磨浮）车间生产日报表,2024-06-05 16:36:17,665852eecfa09900015eefbe,kg
92,直接材料,金涛,KPKYT（MF）CJSCRBB-20240605-002,,,结束,2024-06-04 06:00:00,磨浮压滤工段,3期半自磨2号油消耗,664aef5ce4b014e238bb1454,2024-06-04,2d640fd0b6eb4e2d819cf4119a3d5839,132.0,暂无分类,,,白班,凯鹏矿业铜（磨浮）车间生产日报表,2024-06-05 16:36:17,665852eecfa09900015eefbe,千克
93,直接材料,金涛,KPKYT（MF）CJSCRBB-20240605-002,,,结束,2024-06-04 06:00:00,磨浮压滤工段,3期半自磨乙硫氨酯,664aef5ce4b014e238bb1454,2024-06-04,2d640fd0b6eb4e2d819cf4119a3d5839,0.0,暂无分类,0,,白班,凯鹏矿业铜（磨浮）车间生产日报表,2024-06-05 16:36:17,665852eecfa09900015eefbe,千克
94,直接材料,金涛,KPKYT（MF）CJSCRBB-20240605-002,,,结束,2024-06-04 06:00:00,磨浮压滤工段,3期半自磨戊基黄药,664aef5ce4b014e238bb1454,2024-06-04,2d640fd0b6eb4e2d819cf4119a3d5839,627.0,暂无分类,,,白班,凯鹏矿业铜（磨浮）车间生产日报表,2024-06-05 16:36:17,665852eecfa09900015eefbe,千克
95,直接材料,金涛,KPKYT（MF）CJSCRBB-20240605-002,,,结束,2024-06-04 06:00:00,磨浮压滤工段,3期半自磨磨矿量湿重,664aef5ce4b014e238bb1454,2024-06-04,2d640fd0b6eb4e2d819cf4119a3d5839,5111.0,磨浮矿石,水分%9.85,,白班,凯鹏矿业铜（磨浮）车间生产日报表,2024-06-05 16:36:17,665852eecfa09900015eefbe,吨
96,直接材料,金涛,KPKYT（MF）CJSCRBB-20240605-002,,,结束,2024-06-04 06:00:00,磨浮压滤工段,3期半自磨衬板消耗,664aef5ce4b014e238bb1454,2024-06-04,2d640fd0b6eb4e2d819cf4119a3d5839,0.0,衬板,0,,白班,凯鹏矿业铜（磨浮）车间生产日报表,2024-06-05 16:36:17,665852eecfa09900015eefbe,吨
97,直接材料,金涛,KPKYT（MF）CJSCRBB-20240605-002,,,结束,2024-06-04 06:00:00,磨浮压滤工段,3期半自磨钢球消耗,664aef5ce4b014e238bb1454,2024-06-04,2d640fd0b6eb4e2d819cf4119a3d5839,4.0,钢球,,,白班,凯鹏矿业铜（磨浮）车间生产日报表,2024-06-05 16:36:17,665852eecfa09900015eefbe,吨
98,直接材料,金涛,KPKYT（MF）CJSCRBB-20240605-002,,,结束,2024-06-04 06:00:00,磨浮压滤工段,铜精矿产量,664aef5ce4b014e238bb1454,2024-06-04,2d640fd0b6eb4e2d819cf4119a3d5839,170.0,铜精矿水份,水分%20.58,,白班,凯鹏矿业铜（磨浮）车间生产日报表,2024-06-05 16:36:17,665852eecfa09900015eefbe,吨
99,直接材料,金涛,KPKYT（MF）CJSCRBB-20240605-002,,,结束,2024-06-04 06:00:00,磨浮压滤工段,3期半自磨用水量,664aef5ce4b014e238bb1454,2024-06-04,2d640fd0b6eb4e2d819cf4119a3d5839,1153.0,暂无分类,,,白班,凯鹏矿业铜（磨浮）车间生产日报表,2024-06-05 16:36:17,665852eecfa09900015eefbe,立方米
100,直接材料,陈佳,KPKYT（MF）CJSCRBB-20240606-001,,,结束,2024-06-05 06:00:00,磨浮压滤工段,3期半自磨絮凝剂消耗,664aef5ce4b014e238bb145a,2024-06-05,2d640fd0b6eb4e2d819cf4119a3d5839,150.0,絮凝剂,,,夜班,凯鹏矿业铜（磨浮）车间生产日报表,2024-06-06 09:51:53,665852eecfa09900015eefbe,kg
101,直接材料,陈佳,KPKYT（MF）CJSCRBB-20240606-001,,,结束,2024-06-05 06:00:00,磨浮压滤工段,3期半自磨2号油消耗,664aef5ce4b014e238bb145a,2024-06-05,2d640fd0b6eb4e2d819cf4119a3d5839,147.6,暂无分类,,,夜班,凯鹏矿业铜（磨浮）车间生产日报表,2024-06-06 09:51:53,665852eecfa09900015eefbe,千克
102,直接材料,陈佳,KPKYT（MF）CJSCRBB-20240606-001,,,结束,2024-06-05 06:00:00,磨浮压滤工段,3期半自磨乙硫氨酯,664aef5ce4b014e238bb145a,2024-06-05,2d640fd0b6eb4e2d819cf4119a3d5839,652.9,暂无分类,,,夜班,凯鹏矿业铜（磨浮）车间生产日报表,2024-06-06 09:51:53,665852eecfa09900015eefbe,千克
103,直接材料,陈佳,KPKYT（MF）CJSCRBB-20240606-001,,,结束,2024-06-05 06:00:00,磨浮压滤工段,3期半自磨戊基黄药,664aef5ce4b014e238bb145a,2024-06-05,2d640fd0b6eb4e2d819cf4119a3d5839,652.9,暂无分类,,,夜班,凯鹏矿业铜（磨浮）车间生产日报表,2024-06-06 09:51:53,665852eecfa09900015eefbe,千克
104,直接材料,陈佳,KPKYT（MF）CJSCRBB-20240606-001,,,结束,2024-06-05 06:00:00,磨浮压滤工段,3期半自磨磨矿量湿重,664aef5ce4b014e238bb145a,2024-06-05,2d640fd0b6eb4e2d819cf4119a3d5839,5266.0,磨浮矿石,水分10.61％,,夜班,凯鹏矿业铜（磨浮）车间生产日报表,2024-06-06 09:51:53,665852eecfa09900015eefbe,吨
105,直接材料,陈佳,KPKYT（MF）CJSCRBB-20240606-001,,,结束,2024-06-05 06:00:00,磨浮压滤工段,3期半自磨衬板消耗,664aef5ce4b014e238bb145a,2024-06-05,2d640fd0b6eb4e2d819cf4119a3d5839,0.0,衬板,,,夜班,凯鹏矿业铜（磨浮）车间生产日报表,2024-06-06 09:51:53,665852eecfa09900015eefbe,吨
106,直接材料,陈佳,KPKYT（MF）CJSCRBB-20240606-001,,,结束,2024-06-05 06:00:00,磨浮压滤工段,3期半自磨钢球消耗,664aef5ce4b014e238bb145a,2024-06-05,2d640fd0b6eb4e2d819cf4119a3d5839,4.0,钢球,∮80,,夜班,凯鹏矿业铜（磨浮）车间生产日报表,2024-06-06 09:51:53,665852eecfa09900015eefbe,吨
107,直接材料,陈佳,KPKYT（MF）CJSCRBB-20240606-001,,,结束,2024-06-05 06:00:00,磨浮压滤工段,铜精矿产量,664aef5ce4b014e238bb145a,2024-06-05,2d640fd0b6eb4e2d819cf4119a3d5839,200.0,铜精矿水份,水分17.45％,,夜班,凯鹏矿业铜（磨浮）车间生产日报表,2024-06-06 09:51:53,665852eecfa09900015eefbe,吨
108,直接材料,陈佳,KPKYT（MF）CJSCRBB-20240606-001,,,结束,2024-06-05 06:00:00,磨浮压滤工段,3期半自磨用水量,664aef5ce4b014e238bb145a,2024-06-05,2d640fd0b6eb4e2d819cf4119a3d5839,1156.0,暂无分类,,,夜班,凯鹏矿业铜（磨浮）车间生产日报表,2024-06-06 09:51:53,665852eecfa09900015eefbe,立方米
109,直接材料,金涛,KPKYT（MF）CJSCRBB-20240606-002,,,结束,2024-06-05 06:00:00,磨浮压滤工段,3期半自磨絮凝剂消耗,664aef5ce4b014e238bb1454,2024-06-05,2d640fd0b6eb4e2d819cf4119a3d5839,75.0,絮凝剂,,,白班,凯鹏矿业铜（磨浮）车间生产日报表,2024-06-06 12:56:16,665852eecfa09900015eefbe,kg
110,直接材料,金涛,KPKYT（MF）CJSCRBB-20240606-002,,,结束,2024-06-05 06:00:00,磨浮压滤工段,3期半自磨2号油消耗,664aef5ce4b014e238bb1454,2024-06-05,2d640fd0b6eb4e2d819cf4119a3d5839,92.25,暂无分类,,,白班,凯鹏矿业铜（磨浮）车间生产日报表,2024-06-06 12:56:16,665852eecfa09900015eefbe,千克
111,直接材料,金涛,KPKYT（MF）CJSCRBB-20240606-002,,,结束,2024-06-05 06:00:00,磨浮压滤工段,3期半自磨乙硫氨酯,664aef5ce4b014e238bb1454,2024-06-05,2d640fd0b6eb4e2d819cf4119a3d5839,108.0,暂无分类,,,白班,凯鹏矿业铜（磨浮）车间生产日报表,2024-06-06 12:56:16,665852eecfa09900015eefbe,千克
112,直接材料,金涛,KPKYT（MF）CJSCRBB-20240606-002,,,结束,2024-06-05 06:00:00,磨浮压滤工段,3期半自磨戊基黄药,664aef5ce4b014e238bb1454,2024-06-05,2d640fd0b6eb4e2d819cf4119a3d5839,408.0,暂无分类,,,白班,凯鹏矿业铜（磨浮）车间生产日报表,2024-06-06 12:56:16,665852eecfa09900015eefbe,千克
113,直接材料,金涛,KPKYT（MF）CJSCRBB-20240606-002,,,结束,2024-06-05 06:00:00,磨浮压滤工段,3期半自磨磨矿量湿重,664aef5ce4b014e238bb1454,2024-06-05,2d640fd0b6eb4e2d819cf4119a3d5839,3360.0,磨浮矿石,水分%10.34,,白班,凯鹏矿业铜（磨浮）车间生产日报表,2024-06-06 12:56:16,665852eecfa09900015eefbe,吨
114,直接材料,金涛,KPKYT（MF）CJSCRBB-20240606-002,,,结束,2024-06-05 06:00:00,磨浮压滤工段,3期半自磨衬板消耗,664aef5ce4b014e238bb1454,2024-06-05,2d640fd0b6eb4e2d819cf4119a3d5839,0.0,衬板,0,,白班,凯鹏矿业铜（磨浮）车间生产日报表,2024-06-06 12:56:16,665852eecfa09900015eefbe,吨
115,直接材料,金涛,KPKYT（MF）CJSCRBB-20240606-002,,,结束,2024-06-05 06:00:00,磨浮压滤工段,3期半自磨钢球消耗,664aef5ce4b014e238bb1454,2024-06-05,2d640fd0b6eb4e2d819cf4119a3d5839,4.0,钢球,,,白班,凯鹏矿业铜（磨浮）车间生产日报表,2024-06-06 12:56:16,665852eecfa09900015eefbe,吨
116,直接材料,金涛,KPKYT（MF）CJSCRBB-20240606-002,,,结束,2024-06-05 06:00:00,磨浮压滤工段,铜精矿产量,664aef5ce4b014e238bb1454,2024-06-05,2d640fd0b6eb4e2d819cf4119a3d5839,120.0,铜精矿水份,水分，17.94,,白班,凯鹏矿业铜（磨浮）车间生产日报表,2024-06-06 12:56:16,665852eecfa09900015eefbe,吨
117,直接材料,金涛,KPKYT（MF）CJSCRBB-20240606-002,,,结束,2024-06-05 06:00:00,磨浮压滤工段,3期半自磨用水量,664aef5ce4b014e238bb1454,2024-06-05,2d640fd0b6eb4e2d819cf4119a3d5839,840.0,暂无分类,,,白班,凯鹏矿业铜（磨浮）车间生产日报表,2024-06-06 12:56:16,665852eecfa09900015eefbe,立方米
118,直接材料,陈佳,KPKYT（MF）CJSCRBB-20240607-001,,,结束,2024-06-06 06:00:00,磨浮压滤工段,3期半自磨絮凝剂消耗,664aef5ce4b014e238bb145a,2024-06-06,2d640fd0b6eb4e2d819cf4119a3d5839,100.0,絮凝剂,,,夜班,凯鹏矿业铜（磨浮）车间生产日报表,2024-06-07 04:40:28,665852eecfa09900015eefbe,kg
119,直接材料,陈佳,KPKYT（MF）CJSCRBB-20240607-001,,,结束,2024-06-06 06:00:00,磨浮压滤工段,3期半自磨乙硫氨酯,664aef5ce4b014e238bb145a,2024-06-06,2d640fd0b6eb4e2d819cf4119a3d5839,64.8,暂无分类,,,夜班,凯鹏矿业铜（磨浮）车间生产日报表,2024-06-07 04:40:28,665852eecfa09900015eefbe,千克
120,直接材料,陈佳,KPKYT（MF）CJSCRBB-20240607-001,,,结束,2024-06-06 06:00:00,磨浮压滤工段,3期半自磨戊基黄药,664aef5ce4b014e238bb145a,2024-06-06,2d640fd0b6eb4e2d819cf4119a3d5839,244.8,暂无分类,,,夜班,凯鹏矿业铜（磨浮）车间生产日报表,2024-06-07 04:40:28,665852eecfa09900015eefbe,千克
121,直接材料,陈佳,KPKYT（MF）CJSCRBB-20240607-001,,,结束,2024-06-06 06:00:00,磨浮压滤工段,混合一元醇起泡剂,664aef5ce4b014e238bb145a,2024-06-06,2d640fd0b6eb4e2d819cf4119a3d5839,55.3,暂无分类,,,夜班,凯鹏矿业铜（磨浮）车间生产日报表,2024-06-07 04:40:28,665852eecfa09900015eefbe,千克
122,直接材料,陈佳,KPKYT（MF）CJSCRBB-20240607-001,,,结束,2024-06-06 06:00:00,磨浮压滤工段,3期半自磨磨矿量湿重,664aef5ce4b014e238bb145a,2024-06-06,2d640fd0b6eb4e2d819cf4119a3d5839,2078.0,磨浮矿石,水分9.21％,,夜班,凯鹏矿业铜（磨浮）车间生产日报表,2024-06-07 04:40:28,665852eecfa09900015eefbe,吨
123,直接材料,陈佳,KPKYT（MF）CJSCRBB-20240607-001,,,结束,2024-06-06 06:00:00,磨浮压滤工段,3期半自磨衬板消耗,664aef5ce4b014e238bb145a,2024-06-06,2d640fd0b6eb4e2d819cf4119a3d5839,0.0,衬板,,,夜班,凯鹏矿业铜（磨浮）车间生产日报表,2024-06-07 04:40:28,665852eecfa09900015eefbe,吨
124,直接材料,陈佳,KPKYT（MF）CJSCRBB-20240607-001,,,结束,2024-06-06 06:00:00,磨浮压滤工段,3期半自磨钢球消耗,664aef5ce4b014e238bb145a,2024-06-06,2d640fd0b6eb4e2d819cf4119a3d5839,4.0,钢球,∮80,,夜班,凯鹏矿业铜（磨浮）车间生产日报表,2024-06-07 04:40:28,665852eecfa09900015eefbe,吨
125,直接材料,陈佳,KPKYT（MF）CJSCRBB-20240607-001,,,结束,2024-06-06 06:00:00,磨浮压滤工段,铜精矿产量,664aef5ce4b014e238bb145a,2024-06-06,2d640fd0b6eb4e2d819cf4119a3d5839,60.0,铜精矿水份,水分18.67％,,夜班,凯鹏矿业铜（磨浮）车间生产日报表,2024-06-07 04:40:28,665852eecfa09900015eefbe,吨
126,直接材料,陈佳,KPKYT（MF）CJSCRBB-20240607-001,,,结束,2024-06-06 06:00:00,磨浮压滤工段,3期半自磨用水量,664aef5ce4b014e238bb145a,2024-06-06,2d640fd0b6eb4e2d819cf4119a3d5839,492.0,暂无分类,,,夜班,凯鹏矿业铜（磨浮）车间生产日报表,2024-06-07 04:40:28,665852eecfa09900015eefbe,立方米
127,直接材料,金涛,KPKYT（MF）CJSCRBB-20240607-002,,,结束,2024-06-06 06:00:00,磨浮压滤工段,3期半自磨絮凝剂消耗,664aef5ce4b014e238bb1454,2024-06-06,2d640fd0b6eb4e2d819cf4119a3d5839,200.0,絮凝剂,,,白班,凯鹏矿业铜（磨浮）车间生产日报表,2024-06-07 16:54:54,665852eecfa09900015eefbe,kg
128,直接材料,金涛,KPKYT（MF）CJSCRBB-20240607-002,,,结束,2024-06-06 06:00:00,磨浮压滤工段,3期半自磨2号油消耗,664aef5ce4b014e238bb1454,2024-06-06,2d640fd0b6eb4e2d819cf4119a3d5839,147.0,暂无分类,,,白班,凯鹏矿业铜（磨浮）车间生产日报表,2024-06-07 16:54:54,665852eecfa09900015eefbe,千克
129,直接材料,金涛,KPKYT（MF）CJSCRBB-20240607-002,,,结束,2024-06-06 06:00:00,磨浮压滤工段,3期半自磨乙硫氨酯,664aef5ce4b014e238bb1454,2024-06-06,2d640fd0b6eb4e2d819cf4119a3d5839,21.6,暂无分类,,,白班,凯鹏矿业铜（磨浮）车间生产日报表,2024-06-07 16:54:54,665852eecfa09900015eefbe,千克
130,直接材料,金涛,KPKYT（MF）CJSCRBB-20240607-002,,,结束,2024-06-06 06:00:00,磨浮压滤工段,3期半自磨戊基黄药,664aef5ce4b014e238bb1454,2024-06-06,2d640fd0b6eb4e2d819cf4119a3d5839,652.0,暂无分类,,,白班,凯鹏矿业铜（磨浮）车间生产日报表,2024-06-07 16:54:54,665852eecfa09900015eefbe,千克
131,直接材料,金涛,KPKYT（MF）CJSCRBB-20240607-002,,,结束,2024-06-06 06:00:00,磨浮压滤工段,3期半自磨磨矿量湿重,664aef5ce4b014e238bb1454,2024-06-06,2d640fd0b6eb4e2d819cf4119a3d5839,5341.0,磨浮矿石,%9.24,,白班,凯鹏矿业铜（磨浮）车间生产日报表,2024-06-07 16:54:54,665852eecfa09900015eefbe,吨
132,直接材料,金涛,KPKYT（MF）CJSCRBB-20240607-002,,,结束,2024-06-06 06:00:00,磨浮压滤工段,3期半自磨衬板消耗,664aef5ce4b014e238bb1454,2024-06-06,2d640fd0b6eb4e2d819cf4119a3d5839,0.0,衬板,0,,白班,凯鹏矿业铜（磨浮）车间生产日报表,2024-06-07 16:54:54,665852eecfa09900015eefbe,吨
133,直接材料,金涛,KPKYT（MF）CJSCRBB-20240607-002,,,结束,2024-06-06 06:00:00,磨浮压滤工段,3期半自磨钢球消耗,664aef5ce4b014e238bb1454,2024-06-06,2d640fd0b6eb4e2d819cf4119a3d5839,4.0,钢球,,,白班,凯鹏矿业铜（磨浮）车间生产日报表,2024-06-07 16:54:54,665852eecfa09900015eefbe,吨
134,直接材料,金涛,KPKYT（MF）CJSCRBB-20240607-002,,,结束,2024-06-06 06:00:00,磨浮压滤工段,铜精矿产量,664aef5ce4b014e238bb1454,2024-06-06,2d640fd0b6eb4e2d819cf4119a3d5839,160.0,铜精矿水份,水分，18.89,,白班,凯鹏矿业铜（磨浮）车间生产日报表,2024-06-07 16:54:54,665852eecfa09900015eefbe,吨
135,直接材料,金涛,KPKYT（MF）CJSCRBB-20240607-002,,,结束,2024-06-06 06:00:00,磨浮压滤工段,3期半自磨用水量,664aef5ce4b014e238bb1454,2024-06-06,2d640fd0b6eb4e2d819cf4119a3d5839,1263.0,暂无分类,,,白班,凯鹏矿业铜（磨浮）车间生产日报表,2024-06-07 16:54:54,665852eecfa09900015eefbe,立方米
136,直接材料,陈佳,KPKYT（MF）CJSCRBB-20240608-001,,,结束,2024-06-07 06:00:00,磨浮压滤工段,3期半自磨絮凝剂消耗,664aef5ce4b014e238bb145a,2024-06-07,2d640fd0b6eb4e2d819cf4119a3d5839,161.0,絮凝剂,,,夜班,凯鹏矿业铜（磨浮）车间生产日报表,2024-06-08 01:12:18,665852eecfa09900015eefbe,kg
